protein_A,protein_B,label
4100_reviewed,115992_reviewed,1
4100_reviewed,115992_reviewed_mutant_28006,0
139599_reviewed,115992_reviewed,1
139599_reviewed_mutant_28007,115992_reviewed,0
139599_reviewed,7189_reviewed,1
139599_reviewed,7189_reviewed_mutant_28008,0
29978_reviewed,7316_reviewed,1
29978_reviewed,7316_reviewed_mutant_28009,0
5595_reviewed,55294_reviewed,1
5595_reviewed_mutant_28011,55294_reviewed,0
23014_reviewed,23741_reviewed,1
23014_reviewed_mutant_28014,23741_reviewed,0
6908_reviewed,55689_reviewed,1
6908_reviewed,55689_reviewed_mutant_28016,0
5728_reviewed,3312_reviewed,1
5728_reviewed_mutant_28018,3312_reviewed,0
5728_reviewed,10963_reviewed,1
5728_reviewed_mutant_28019,10963_reviewed,0
5728_reviewed,3326_reviewed,1
5728_reviewed_mutant_28021,3326_reviewed,0
7709_reviewed,604_reviewed,1
11200_reviewed,157638_reviewed,1
11200_reviewed_mutant_28023,157638_reviewed,0
11200_reviewed,11009_reviewed,1
11200_reviewed_mutant_28024,11009_reviewed,0
11200_reviewed,56254_reviewed,1
11200_reviewed_mutant_28025,56254_reviewed,0
2100_reviewed,157638_reviewed,1
55294_reviewed,7706_reviewed,1
55294_reviewed,7706_reviewed_mutant_28028,0
3480_reviewed,7706_reviewed,1
142_reviewed,11009_reviewed,1
142_reviewed_mutant_28030,11009_reviewed,0
5795_reviewed,7706_reviewed,1
5795_reviewed_mutant_28031,7706_reviewed,0
5888_reviewed,157638_reviewed,1
5888_reviewed_mutant_28032,157638_reviewed,0
5888_reviewed,11009_reviewed,1
5888_reviewed,11009_reviewed_mutant_28033,0
5888_reviewed,10_reviewed_mutant_28034,0
5888_reviewed,54904_reviewed,1
5888_reviewed_mutant_28035,54904_reviewed,0
7517_reviewed,7706_reviewed,1
7517_reviewed_mutant_28036,7706_reviewed,0
10921_reviewed,9295_reviewed,1
10921_reviewed_mutant_28038,9295_reviewed,0
10256_reviewed_mutant_28040,114822_reviewed,0
81565_reviewed,1780_reviewed,1
9001_reviewed,3303_unreviewed,1
9001_reviewed,3303_unreviewed_mutant_28044,0
8945_reviewed,55914_reviewed,1
8945_reviewed,55914_reviewed_mutant_28048,0
2130_reviewed,10521_reviewed,1
2130_reviewed_mutant_28052,10521_reviewed,0
2130_reviewed,220988_reviewed,1
2130_reviewed_mutant_28053,220988_reviewed,0
348995_reviewed,9972_reviewed,1
348995_reviewed,9972_reviewed_mutant_28054,0
79902_reviewed,9972_reviewed,1
79902_reviewed_mutant_28056,9972_reviewed,0
57122_reviewed,59343_reviewed,1
57122_reviewed,59343_reviewed_mutant_28057,0
57122_reviewed,5905_reviewed_mutant_28058,0
57122_reviewed,10762_reviewed,1
57122_reviewed,10762_reviewed_mutant_28059,0
55746_reviewed,9972_reviewed,1
55746_reviewed,9972_reviewed_mutant_28060,0
23279_reviewed,9972_reviewed,1
23279_reviewed_mutant_28061,9972_reviewed,0
129401_reviewed_mutant_28063,9972_reviewed,0
80254_reviewed,22994_reviewed,1
80254_reviewed,22994_reviewed_mutant_28065,0
80254_reviewed,9851_reviewed,1
80254_reviewed,8481_reviewed,1
80254_reviewed_mutant_28067,8481_reviewed,0
80254_reviewed,145508_reviewed_mutant_28068,0
80254_reviewed,79848_reviewed,1
80254_reviewed_mutant_28069,79848_reviewed,0
80254_reviewed,374654_reviewed_mutant_28070,0
80254_reviewed,10464_reviewed,1
80254_reviewed,10464_reviewed_mutant_28072,0
55835_reviewed,22994_reviewed,1
55835_reviewed,22994_reviewed_mutant_28074,0
55835_reviewed,121441_reviewed,1
55835_reviewed,121441_reviewed_mutant_28075,0
55835_reviewed,5347_reviewed,1
55835_reviewed_mutant_28076,5347_reviewed,0
55835_reviewed,9738_reviewed,1
55835_reviewed,6491_reviewed,1
55835_reviewed,7272_reviewed,1
55835_reviewed,7272_reviewed_mutant_28081,0
55835_reviewed,79598_reviewed,1
55835_reviewed,79598_reviewed_mutant_28082,0
9851_reviewed,79649_reviewed,1
9851_reviewed,55165_reviewed,1
9851_reviewed,55165_reviewed_mutant_28084,0
9851_reviewed,10464_reviewed,1
9851_reviewed_mutant_28085,10464_reviewed,0
9851_reviewed,8481_reviewed,1
9851_reviewed,26586_reviewed,1
9851_reviewed,26586_reviewed_mutant_28087,0
9851_reviewed,51512_reviewed,1
9851_reviewed,51512_reviewed_mutant_28088,0
9851_reviewed,10273_reviewed,1
9851_reviewed_mutant_28089,10273_reviewed,0
9851_reviewed,165055_reviewed_mutant_28090,0
9851_reviewed,256714_reviewed,1
9851_reviewed,256714_reviewed_mutant_28091,0
9851_reviewed,11116_reviewed,1
9851_reviewed,22994_reviewed,1
9851_reviewed_mutant_28093,22994_reviewed,0
9851_reviewed,55722_reviewed,1
9851_reviewed_mutant_28094,55722_reviewed,0
9851_reviewed,134359_reviewed,1
9851_reviewed,134359_reviewed_mutant_28095,0
9851_reviewed,79848_reviewed,1
9851_reviewed_mutant_28096,79848_reviewed,0
64770_reviewed,8481_reviewed,1
64770_reviewed_mutant_28097,8481_reviewed,0
64770_reviewed,11116_reviewed,1
64770_reviewed,11116_reviewed_mutant_28098,0
64770_reviewed,55722_reviewed,1
64770_reviewed_mutant_28099,55722_reviewed,0
64770_reviewed,10464_reviewed,1
64770_reviewed_mutant_28100,10464_reviewed,0
29079_reviewed,9851_reviewed,1
29079_reviewed,9851_reviewed_mutant_28102,0
29079_reviewed,28964_reviewed_mutant_28103,0
29079_reviewed,8874_reviewed,1
29079_reviewed,8874_reviewed_mutant_28104,0
29079_reviewed,22832_reviewed,1
29079_reviewed_mutant_28106,22832_reviewed,0
29079_reviewed,4957_reviewed,1
29079_reviewed,152185_reviewed,1
9439_reviewed,3516_reviewed,1
9439_reviewed,3516_reviewed_mutant_28113,0
9439_reviewed,9658_reviewed,1
9439_reviewed_mutant_28114,9658_reviewed,0
9439_reviewed,10025_reviewed,1
9439_reviewed,10025_reviewed_mutant_28115,0
9439_reviewed,5925_reviewed,1
9439_reviewed_mutant_28116,5925_reviewed,0
9439_reviewed,9477_reviewed,1
9439_reviewed,9477_reviewed_mutant_28117,0
9439_reviewed,9440_reviewed,1
9439_reviewed,29079_reviewed,1
9439_reviewed_mutant_28119,29079_reviewed,0
2130_reviewed,6428_reviewed,1
2130_reviewed,6428_reviewed_mutant_28121,0
2130_reviewed,10270_reviewed,1
2130_reviewed_mutant_28123,10270_reviewed,0
2130_reviewed,6432_reviewed,1
2130_reviewed_mutant_28124,6432_reviewed,0
2130_reviewed,3608_reviewed_mutant_28125,0
2130_reviewed,4137_reviewed,1
2130_reviewed,4137_reviewed_mutant_28126,0
2130_reviewed,10657_reviewed,1
2130_reviewed,10657_reviewed_mutant_28127,0
2130_reviewed,6599_reviewed,1
2130_reviewed,6599_reviewed_mutant_28128,0
2130_reviewed,6601_reviewed,1
2130_reviewed,6601_reviewed_mutant_28129,0
2130_reviewed,9040_reviewed,1
2130_reviewed_mutant_28130,9040_reviewed,0
2130_reviewed,6626_reviewed,1
4193_reviewed,5479_reviewed,1
4193_reviewed_mutant_28132,5479_reviewed,0
4193_reviewed,7343_reviewed,1
4193_reviewed,7343_reviewed_mutant_28133,0
996_reviewed,57587_reviewed,1
996_reviewed_mutant_28134,57587_reviewed,0
25998_reviewed,27250_reviewed,1
25998_reviewed_mutant_28135,27250_reviewed,0
9870_reviewed,7316_reviewed,1
9870_reviewed,7316_reviewed_mutant_28136,0
9870_reviewed,7332_reviewed,1
1195_reviewed,124245_reviewed,1
1195_reviewed_mutant_28138,124245_reviewed,0
22832_reviewed,153241_reviewed_mutant_28140,0
22832_reviewed,79598_reviewed,1
22832_reviewed,79598_reviewed_mutant_28141,0
22832_reviewed,9851_reviewed,1
22832_reviewed,8481_reviewed,1
22832_reviewed,152185_reviewed,1
22832_reviewed_mutant_28144,152185_reviewed,0
145508_reviewed_mutant_28147,9851_reviewed,0
23322_reviewed,9738_reviewed,1
23322_reviewed,9738_reviewed_mutant_28150,0
23322_reviewed,9851_reviewed,1
23322_reviewed,9851_reviewed_mutant_28151,0
23322_reviewed,8481_reviewed,1
23322_reviewed_mutant_28152,8481_reviewed,0
167691_reviewed,9851_reviewed,1
167691_reviewed,9851_reviewed_mutant_28153,0
167691_reviewed,8481_reviewed,1
167691_reviewed,8481_reviewed_mutant_28154,0
22832_reviewed,22994_reviewed,1
22832_reviewed,22994_reviewed_mutant_28156,0
22832_reviewed,165055_reviewed_mutant_28157,0
22832_reviewed,9738_reviewed,1
22832_reviewed_mutant_28158,9738_reviewed,0
22832_reviewed,10464_reviewed,1
22832_reviewed,10464_reviewed_mutant_28159,0
22832_reviewed,117178_reviewed_mutant_28160,0
22832_reviewed,49856_reviewed,1
22832_reviewed_mutant_28161,49856_reviewed,0
22832_reviewed,54504_reviewed,1
22832_reviewed_mutant_28162,54504_reviewed,0
22832_reviewed,79848_reviewed,1
22832_reviewed_mutant_28163,79848_reviewed,0
22832_reviewed,115106_reviewed,1
22832_reviewed,115106_reviewed_mutant_28164,0
22832_reviewed,5831_reviewed_mutant_28165,0
22832_reviewed,29920_reviewed_mutant_28166,0
22832_reviewed,93594_reviewed,1
22832_reviewed_mutant_28167,93594_reviewed,0
22832_reviewed,55165_reviewed,1
22832_reviewed_mutant_28168,55165_reviewed,0
22832_reviewed,54930_reviewed,1
22832_reviewed_mutant_28169,54930_reviewed,0
167691_reviewed,10527_reviewed,1
167691_reviewed,7533_reviewed,1
167691_reviewed_mutant_28171,7533_reviewed,0
167691_reviewed,4676_reviewed,1
167691_reviewed_mutant_28172,4676_reviewed,0
167691_reviewed,11020_reviewed_mutant_28173,0
167691_reviewed,63893_reviewed,1
8481_reviewed,22919_reviewed,1
8481_reviewed,22919_reviewed_mutant_28175,0
8481_reviewed,10807_reviewed,1
8481_reviewed,22994_reviewed,1
8481_reviewed_mutant_28177,22994_reviewed,0
23322_reviewed,79848_reviewed,1
23322_reviewed,79848_reviewed_mutant_28178,0
23322_reviewed,23164_reviewed,1
23322_reviewed_mutant_28179,23164_reviewed,0
23322_reviewed,10527_reviewed,1
23322_reviewed_mutant_28180,10527_reviewed,0
23322_reviewed,23607_reviewed,1
23322_reviewed_mutant_28182,23607_reviewed,0
23322_reviewed,1894_reviewed,1
23322_reviewed,1894_reviewed_mutant_28183,0
23322_reviewed,80318_reviewed,1
23322_reviewed,23277_reviewed,1
23322_reviewed,23277_reviewed_mutant_28185,0
23322_reviewed,6787_reviewed,1
23322_reviewed_mutant_28186,6787_reviewed,0
23322_reviewed,261734_reviewed,1
23322_reviewed,261734_reviewed_mutant_28187,0
23322_reviewed,26064_reviewed,1
23322_reviewed,6103_reviewed,1
23322_reviewed,4591_reviewed,1
23322_reviewed,4591_reviewed_mutant_28190,0
23322_reviewed,30011_reviewed,1
132320_reviewed,51122_reviewed,1
132320_reviewed,51122_reviewed_mutant_28193,0
132320_reviewed,9493_reviewed,1
132320_reviewed,9493_reviewed_mutant_28194,0
132320_reviewed,55857_reviewed,1
132320_reviewed_mutant_28195,55857_reviewed,0
132320_reviewed,29110_reviewed,1
132320_reviewed_mutant_28196,29110_reviewed,0
132320_reviewed,7798_reviewed_mutant_28197,0
132320_reviewed,54951_reviewed,1
132320_reviewed,54951_reviewed_mutant_28198,0
132320_reviewed,60412_reviewed_mutant_28199,0
152185_reviewed,3843_reviewed_mutant_28200,0
49856_reviewed,152185_reviewed,1
49856_reviewed,152185_reviewed_mutant_28203,0
117178_reviewed_mutant_28204,1856_reviewed,0
117178_reviewed_mutant_28205,84376_reviewed,0
8481_reviewed,9212_reviewed,1
8481_reviewed,9212_reviewed_mutant_28208,0
8481_reviewed,165055_reviewed_mutant_28209,0
8481_reviewed,79848_reviewed,1
8481_reviewed_mutant_28210,79848_reviewed,0
8481_reviewed,7266_reviewed,1
8481_reviewed,7266_reviewed_mutant_28211,0
8481_reviewed,23085_reviewed,1
8481_reviewed_mutant_28212,23085_reviewed,0
8481_reviewed,11116_reviewed,1
8481_reviewed_mutant_28213,11116_reviewed,0
8481_reviewed,123811_reviewed,1
8481_reviewed,10464_reviewed,1
8481_reviewed,10464_reviewed_mutant_28215,0
8481_reviewed,10806_reviewed,1
8481_reviewed,343099_reviewed,1
8481_reviewed_mutant_28217,343099_reviewed,0
8481_reviewed,55722_reviewed,1
8481_reviewed_mutant_28218,55722_reviewed,0
80776_reviewed,27077_reviewed,1
80776_reviewed_mutant_28219,27077_reviewed,0
54903_reviewed,27077_reviewed,1
54903_reviewed,27077_reviewed_mutant_28220,0
79867_reviewed,79796_reviewed,1
79867_reviewed_mutant_28221,79796_reviewed,0
79867_reviewed,1047_reviewed,1
79867_reviewed_mutant_28222,1047_reviewed,0
79867_reviewed,3998_reviewed,1
79867_reviewed_mutant_28223,3998_reviewed,0
79867_reviewed,91289_reviewed,1
79867_reviewed_mutant_28224,91289_reviewed,0
79867_reviewed,84061_reviewed,1
79867_reviewed,84061_reviewed_mutant_28225,0
79867_reviewed,5770_reviewed,1
79867_reviewed_mutant_28227,5770_reviewed,0
79867_reviewed,9789_reviewed,1
79867_reviewed_mutant_28228,9789_reviewed,0
79867_reviewed,201595_reviewed,1
79867_reviewed,201595_reviewed_mutant_28229,0
9738_reviewed,121441_reviewed,1
9738_reviewed,121441_reviewed_mutant_28230,0
79598_reviewed,121441_reviewed,1
79598_reviewed,121441_reviewed_mutant_28231,0
9851_reviewed,64770_reviewed,1
9851_reviewed_mutant_28232,64770_reviewed,0
11116_reviewed,10111_reviewed,1
11116_reviewed_mutant_28234,10111_reviewed,0
152185_reviewed,8481_reviewed,1
145508_reviewed_mutant_28237,8481_reviewed,0
9662_reviewed_mutant_28239,64770_reviewed,0
9662_reviewed_mutant_28242,55722_reviewed,0
9662_reviewed_mutant_28243,79848_reviewed,0
9662_reviewed_mutant_28246,123811_reviewed,0
9662_reviewed_mutant_28247,9851_reviewed,0
9662_reviewed_mutant_28253,93594_reviewed,0
22981_reviewed,54862_reviewed,1
22981_reviewed,54862_reviewed_mutant_28254,0
22981_reviewed,64770_reviewed,1
22981_reviewed_mutant_28255,64770_reviewed,0
22981_reviewed,22832_reviewed,1
22981_reviewed,22832_reviewed_mutant_28257,0
22981_reviewed,55165_reviewed,1
22981_reviewed_mutant_28258,55165_reviewed,0
22981_reviewed,79598_reviewed,1
22981_reviewed_mutant_28259,79598_reviewed,0
22981_reviewed,26586_reviewed,1
22981_reviewed_mutant_28260,26586_reviewed,0
22981_reviewed,1783_reviewed,1
22981_reviewed_mutant_28261,1783_reviewed,0
22981_reviewed,80173_reviewed,1
22981_reviewed,79649_reviewed,1
22981_reviewed,121441_reviewed,1
22981_reviewed_mutant_28268,121441_reviewed,0
22981_reviewed,8481_reviewed,1
22981_reviewed,8481_reviewed_mutant_28269,0
22981_reviewed,23368_reviewed,1
22981_reviewed_mutant_28270,23368_reviewed,0
22981_reviewed,7159_reviewed,1
22981_reviewed_mutant_28271,7159_reviewed,0
22981_reviewed,10024_reviewed,1
22981_reviewed,10024_reviewed_mutant_28272,0
22981_reviewed,7272_reviewed,1
22981_reviewed,7272_reviewed_mutant_28273,0
22981_reviewed,90850_reviewed,1
22981_reviewed_mutant_28274,90850_reviewed,0
22981_reviewed,23271_reviewed,1
22981_reviewed_mutant_28275,23271_reviewed,0
22981_reviewed,57662_reviewed,1
22981_reviewed_mutant_28276,57662_reviewed,0
22981_reviewed,84318_reviewed,1
22981_reviewed,1540_reviewed,1
22981_reviewed,51143_reviewed,1
22981_reviewed,286077_reviewed,1
22981_reviewed,286077_reviewed_mutant_28281,0
22981_reviewed,26058_reviewed,1
22981_reviewed,51512_reviewed,1
22981_reviewed,8841_reviewed,1
22981_reviewed,57509_reviewed,1
22981_reviewed_mutant_28288,57509_reviewed,0
22981_reviewed,57480_reviewed,1
22981_reviewed,125950_reviewed,1
22981_reviewed,23322_reviewed,1
22981_reviewed_mutant_28291,23322_reviewed,0
22981_reviewed,9887_reviewed,1
22981_reviewed,9887_reviewed_mutant_28292,0
22981_reviewed,10844_reviewed,1
22981_reviewed,10844_reviewed_mutant_28294,0
4867_reviewed,23322_reviewed,1
261734_reviewed,7266_reviewed,1
261734_reviewed,7266_reviewed_mutant_28296,0
132320_reviewed,11116_reviewed,1
1639_reviewed,55860_reviewed,1
1639_reviewed,55860_reviewed_mutant_28298,0
1639_reviewed,11258_reviewed_mutant_28299,0
1639_reviewed,10671_reviewed,1
1639_reviewed,10671_reviewed_mutant_28300,0
1639_reviewed,22919_reviewed,1
1639_reviewed_mutant_28301,22919_reviewed,0
1639_reviewed,10213_reviewed,1
1639_reviewed,84516_reviewed,1
1639_reviewed_mutant_28303,84516_reviewed,0
284086_reviewed,203286_reviewed,1
284086_reviewed,203286_reviewed_mutant_28304,0
57096_reviewed,6787_reviewed,1
57096_reviewed_mutant_28307,6787_reviewed,0
6103_reviewed,261734_reviewed,1
6103_reviewed,261734_reviewed_mutant_28308,0
6491_reviewed,8945_reviewed,1
6491_reviewed_mutant_28309,8945_reviewed,0
55835_reviewed,64784_reviewed_mutant_28310,0
22981_reviewed,55835_reviewed,1
22981_reviewed_mutant_28312,55835_reviewed,0
84335_reviewed,84335_reviewed,1
84335_reviewed_mutant_28314,84335_reviewed,0
8463_reviewed,10413_reviewed,1
8463_reviewed,10413_reviewed_mutant_28316,0
26524_reviewed,11186_reviewed,1
26524_reviewed,11186_reviewed_mutant_28317,0
10195_reviewed,10488_reviewed,1
10195_reviewed,10488_reviewed_mutant_28318,0
10488_reviewed,347_reviewed,1
10488_reviewed_mutant_28320,347_reviewed,0
10488_reviewed,358_reviewed,1
10488_reviewed,7780_reviewed,1
10488_reviewed,9145_reviewed,1
1856_reviewed,84619_reviewed,1
1856_reviewed_mutant_28324,84619_reviewed,0
1936_reviewed,80325_reviewed,1
1936_reviewed_mutant_28325,80325_reviewed,0
4618_reviewed,6938_reviewed,1
4618_reviewed,6938_reviewed_mutant_28326,0
55536_reviewed,84619_reviewed,1
55536_reviewed,84619_reviewed_mutant_28327,0
7329_reviewed,9111_reviewed,1
7329_reviewed_mutant_28328,9111_reviewed,0
7514_reviewed_mutant_28332,4848_reviewed,0
7514_reviewed_mutant_28334,10413_reviewed,0
28976_reviewed,23590_reviewed,1
28976_reviewed,23590_reviewed_mutant_28341,0
28976_reviewed,51103_reviewed,1
28976_reviewed_mutant_28342,51103_reviewed,0
28976_reviewed,1629_reviewed,1
28976_reviewed_mutant_28343,1629_reviewed,0
4722_reviewed,54539_reviewed,1
4722_reviewed,54539_reviewed_mutant_28345,0
4724_reviewed,4716_reviewed,1
4724_reviewed_mutant_28346,4716_reviewed,0
374291_reviewed,6341_reviewed,1
374291_reviewed,6341_reviewed_mutant_28347,0
374291_reviewed,79133_reviewed_mutant_28348,0
374291_reviewed,28976_reviewed,1
374291_reviewed_mutant_28350,28976_reviewed,0
374291_reviewed,9361_reviewed,1
374291_reviewed,9361_reviewed_mutant_28351,0
374291_reviewed,4704_reviewed,1
4704_reviewed,4720_reviewed,1
4704_reviewed,54539_reviewed,1
4704_reviewed,4728_reviewed,1
4704_reviewed,4728_reviewed_mutant_28355,0
51103_reviewed,54539_reviewed,1
51103_reviewed_mutant_28356,54539_reviewed,0
51300_reviewed,4704_reviewed,1
51300_reviewed_mutant_28358,4704_reviewed,0
51300_reviewed,54940_reviewed,1
51300_reviewed,54940_reviewed_mutant_28359,0
10598_reviewed,3312_reviewed,1
10598_reviewed_mutant_28360,3312_reviewed,0
51400_reviewed,2224_reviewed,1
51400_reviewed_mutant_28361,2224_reviewed,0
51400_reviewed,4000_reviewed,1
4609_reviewed,103_reviewed,1
9782_reviewed,103_reviewed,1
8697_reviewed,701_reviewed,1
8697_reviewed_mutant_28367,701_reviewed,0
54534_reviewed,740_reviewed,1
54534_reviewed,740_reviewed_mutant_28368,0
4012_reviewed,821_reviewed,1
4012_reviewed,821_reviewed_mutant_28369,0
4287_reviewed,821_reviewed,1
4287_reviewed,821_reviewed_mutant_28370,0
51363_reviewed_mutant_28371,821_reviewed,0
823_reviewed,826_reviewed,1
823_reviewed_mutant_28372,826_reviewed,0
874_reviewed,873_reviewed,1
874_reviewed_mutant_28373,873_reviewed,0
7329_reviewed,1104_reviewed,1
1212_reviewed,1211_reviewed,1
1212_reviewed_mutant_28376,1211_reviewed,0
9782_reviewed,1314_reviewed,1
9782_reviewed_mutant_28377,1314_reviewed,0
1454_reviewed,1408_reviewed,1
1454_reviewed_mutant_28378,1408_reviewed,0
5577_reviewed,1453_reviewed,1
5577_reviewed_mutant_28380,1453_reviewed,0
22919_reviewed,1495_reviewed,1
22919_reviewed,1495_reviewed_mutant_28381,0
10013_reviewed,1629_reviewed,1
9782_reviewed,1654_reviewed,1
9782_reviewed_mutant_28383,1654_reviewed,0
9782_reviewed,1655_reviewed,1
9782_reviewed,1655_reviewed_mutant_28384,0
9782_reviewed,1660_reviewed,1
55135_reviewed,1736_reviewed,1
55135_reviewed,1736_reviewed_mutant_28386,0
3065_reviewed,1876_reviewed,1
25998_reviewed,1973_reviewed,1
25998_reviewed_mutant_28388,1973_reviewed,0
8301_reviewed,2060_reviewed,1
8301_reviewed_mutant_28389,2060_reviewed,0
9782_reviewed,2130_reviewed,1
9782_reviewed,2130_reviewed_mutant_28390,0
5515_reviewed,2235_reviewed,1
5515_reviewed,2235_reviewed_mutant_28391,0
5520_reviewed,2296_reviewed,1
5520_reviewed_mutant_28392,2296_reviewed,0
5501_reviewed,2314_reviewed,1
5501_reviewed,2314_reviewed_mutant_28393,0
1627_reviewed,2934_reviewed,1
1627_reviewed_mutant_28395,2934_reviewed,0
4609_reviewed,3030_reviewed,1
4609_reviewed,3030_reviewed_mutant_28396,0
6647_reviewed,3074_reviewed,1
6647_reviewed,3074_reviewed_mutant_28398,0
9782_reviewed,3185_reviewed,1
9782_reviewed_mutant_28401,3185_reviewed,0
9782_reviewed,3187_reviewed,1
9782_reviewed,3187_reviewed_mutant_28402,0
9782_reviewed,3191_reviewed,1
9782_reviewed,3191_reviewed_mutant_28404,0
2631_reviewed,3329_reviewed,1
2631_reviewed_mutant_28406,3329_reviewed,0
5106_reviewed,3329_reviewed,1
8819_reviewed,3607_reviewed,1
8819_reviewed_mutant_28410,3607_reviewed,0
9782_reviewed,3608_reviewed_mutant_28411,0
5501_reviewed,3609_reviewed_mutant_28412,0
9972_reviewed,3838_reviewed,1
9972_reviewed,3838_reviewed_mutant_28417,0
3835_reviewed,3839_reviewed,1
3835_reviewed_mutant_28418,3839_reviewed,0
3835_reviewed,3840_reviewed,1
3835_reviewed,3840_reviewed_mutant_28419,0
7283_reviewed,3959_reviewed,1
7283_reviewed,3959_reviewed_mutant_28420,0
10844_reviewed,3959_reviewed,1
10844_reviewed_mutant_28421,3959_reviewed,0
5501_reviewed,4430_reviewed,1
5501_reviewed,4430_reviewed_mutant_28423,0
8301_reviewed,4646_reviewed,1
8301_reviewed_mutant_28424,4646_reviewed,0
9782_reviewed,4670_reviewed,1
9782_reviewed,4670_reviewed_mutant_28425,0
23404_reviewed,4691_reviewed,1
23404_reviewed,4691_reviewed_mutant_28426,0
7879_reviewed,4702_reviewed,1
7879_reviewed,4702_reviewed_mutant_28427,0
8697_reviewed,4751_reviewed,1
8697_reviewed,4751_reviewed_mutant_28428,0
8881_reviewed,4751_reviewed,1
8881_reviewed,4751_reviewed_mutant_28429,0
10363_reviewed,5074_reviewed,1
10363_reviewed_mutant_28430,5074_reviewed,0
6776_reviewed_mutant_28432,5162_reviewed,0
5501_reviewed,5202_reviewed,1
5501_reviewed,5202_reviewed_mutant_28433,0
7879_reviewed,5245_reviewed,1
7879_reviewed,5245_reviewed_mutant_28434,0
9694_reviewed,5245_reviewed,1
9694_reviewed,5245_reviewed_mutant_28435,0
5261_reviewed,5257_reviewed_mutant_28436,0
55718_reviewed,5434_reviewed,1
1627_reviewed,5501_reviewed,1
1627_reviewed_mutant_28439,5501_reviewed,0
11346_reviewed,5501_reviewed,1
11346_reviewed,5501_reviewed_mutant_28440,0
51474_reviewed,5501_reviewed,1
51474_reviewed_mutant_28441,5501_reviewed,0
9989_reviewed,5515_reviewed,1
9989_reviewed_mutant_28442,5515_reviewed,0
5518_reviewed,5523_reviewed,1
5518_reviewed_mutant_28443,5523_reviewed,0
22919_reviewed,5576_reviewed,1
22919_reviewed_mutant_28444,5576_reviewed,0
220134_reviewed,5705_reviewed,1
220134_reviewed,5705_reviewed_mutant_28446,0
5700_reviewed,5771_reviewed,1
10213_reviewed,5771_reviewed,1
10213_reviewed_mutant_28449,5771_reviewed,0
3845_reviewed,5825_reviewed,1
3845_reviewed_mutant_28450,5825_reviewed,0
5770_reviewed,5825_reviewed,1
5770_reviewed_mutant_28451,5825_reviewed,0
2664_reviewed,5867_reviewed,1
2664_reviewed_mutant_28452,5867_reviewed,0
2664_reviewed,5869_reviewed,1
2664_reviewed,5869_reviewed_mutant_28453,0
2664_reviewed,5870_reviewed_mutant_28454,0
2664_reviewed,5872_reviewed,1
2664_reviewed_mutant_28455,5872_reviewed,0
2664_reviewed,5878_reviewed,1
2664_reviewed,5878_reviewed_mutant_28456,0
5868_reviewed,5878_reviewed,1
5868_reviewed,5878_reviewed_mutant_28457,0
10535_reviewed,5888_reviewed,1
10535_reviewed,5888_reviewed_mutant_28458,0
7329_reviewed,5901_reviewed,1
7329_reviewed,5901_reviewed_mutant_28459,0
4678_reviewed,5928_reviewed,1
4678_reviewed_mutant_28460,5928_reviewed,0
3065_reviewed,6015_reviewed_mutant_28461,0
4869_reviewed,6132_reviewed,1
4869_reviewed_mutant_28462,6132_reviewed,0
54534_reviewed,6150_reviewed_mutant_28463,0
54534_reviewed,6182_reviewed,1
54534_reviewed_mutant_28464,6182_reviewed,0
7112_reviewed,6238_reviewed,1
7112_reviewed,6238_reviewed_mutant_28465,0
54949_reviewed,6389_reviewed,1
54949_reviewed_mutant_28466,6389_reviewed,0
4287_reviewed,6520_reviewed,1
4287_reviewed_mutant_28467,6520_reviewed,0
7182_reviewed,6599_reviewed,1
7182_reviewed_mutant_28468,6599_reviewed,0
9218_reviewed,6867_reviewed_mutant_28470,0
123169_reviewed,6924_reviewed_mutant_28472,0
7942_reviewed,7030_reviewed,1
7942_reviewed_mutant_28473,7030_reviewed,0
3065_reviewed,7203_reviewed_mutant_28474,0
5700_reviewed,7337_reviewed,1
5700_reviewed_mutant_28476,7337_reviewed,0
5862_reviewed,7416_reviewed,1
5862_reviewed,7416_reviewed_mutant_28477,0
7879_reviewed,7416_reviewed,1
7879_reviewed,7416_reviewed_mutant_28478,0
7879_reviewed,7417_reviewed,1
4007_reviewed,7531_reviewed,1
4007_reviewed_mutant_28480,7531_reviewed,0
9218_reviewed,7542_reviewed,1
9218_reviewed,7542_reviewed_mutant_28482,0
1024_reviewed,7690_reviewed,1
79149_reviewed,7750_reviewed_mutant_28484,0
11171_reviewed,7812_reviewed,1
11171_reviewed,7812_reviewed_mutant_28485,0
2664_reviewed,7879_reviewed,1
2664_reviewed,7879_reviewed_mutant_28486,0
4641_reviewed,7919_reviewed,1
4641_reviewed,7919_reviewed_mutant_28487,0
9774_reviewed,7919_reviewed,1
9774_reviewed,7919_reviewed_mutant_28488,0
5515_reviewed,8030_reviewed,1
5515_reviewed,8030_reviewed_mutant_28489,0
9989_reviewed,8030_reviewed,1
3178_reviewed,8148_reviewed,1
3178_reviewed,8148_reviewed_mutant_28491,0
9782_reviewed,8148_reviewed,1
9782_reviewed,8148_reviewed_mutant_28492,0
51512_reviewed,8301_reviewed,1
3959_reviewed,8480_reviewed,1
3959_reviewed_mutant_28494,8480_reviewed,0
25842_reviewed,8520_reviewed,1
9694_reviewed,8540_reviewed,1
9694_reviewed_mutant_28496,8540_reviewed,0
55718_reviewed,8725_reviewed,1
