protein_A,protein_B,label
851394_reviewed,853852_reviewed,1
851394_reviewed,853852_reviewed_mutant_13040,0
851394_reviewed,855364_reviewed,1
851394_reviewed,854320_reviewed,1
851394_reviewed_mutant_13042,854320_reviewed,0
851394_reviewed,852497_reviewed,1
851394_reviewed_mutant_13043,852497_reviewed,0
851394_reviewed,853836_reviewed,1
851394_reviewed,853836_reviewed_mutant_13044,0
851394_reviewed,852074_reviewed,1
851394_reviewed,852074_reviewed_mutant_13045,0
851394_reviewed,855640_reviewed_mutant_13046,0
851394_reviewed,850518_reviewed,1
851394_reviewed_mutant_13047,850518_reviewed,0
851394_reviewed,851160_reviewed,1
851394_reviewed_mutant_13048,851160_reviewed,0
851394_reviewed,855254_reviewed,1
851394_reviewed_mutant_13049,855254_reviewed,0
851394_reviewed,854286_reviewed,1
851394_reviewed,854286_reviewed_mutant_13050,0
851394_reviewed,851424_reviewed,1
851394_reviewed,851424_reviewed_mutant_13052,0
851394_reviewed,852332_reviewed,1
851394_reviewed,852332_reviewed_mutant_13053,0
851394_reviewed,854402_reviewed,1
851394_reviewed_mutant_13054,854402_reviewed,0
851394_reviewed,851125_reviewed,1
851394_reviewed_mutant_13055,851125_reviewed,0
851394_reviewed,853463_reviewed,1
851394_reviewed_mutant_13056,853463_reviewed,0
851394_reviewed,855994_reviewed,1
851394_reviewed,855994_reviewed_mutant_13057,0
851394_reviewed,855158_reviewed_mutant_13058,0
851394_reviewed,853828_reviewed_mutant_13059,0
851394_reviewed,852888_reviewed,1
851394_reviewed,852888_reviewed_mutant_13061,0
851394_reviewed,851173_reviewed,1
851394_reviewed_mutant_13062,851173_reviewed,0
851394_reviewed,853688_reviewed,1
851394_reviewed_mutant_13063,853688_reviewed,0
851394_reviewed,855302_reviewed,1
851394_reviewed_mutant_13064,855302_reviewed,0
851394_reviewed,850366_reviewed,1
851394_reviewed_mutant_13065,850366_reviewed,0
851394_reviewed,852946_reviewed,1
851394_reviewed,852946_reviewed_mutant_13066,0
851394_reviewed,853173_reviewed,1
851394_reviewed,853173_reviewed_mutant_13067,0
851394_reviewed,851789_reviewed,1
851394_reviewed_mutant_13068,851789_reviewed,0
851394_reviewed,854141_reviewed,1
851394_reviewed,854141_reviewed_mutant_13069,0
851394_reviewed,854895_reviewed,1
851394_reviewed_mutant_13071,854895_reviewed,0
851394_reviewed,856792_reviewed,1
851394_reviewed,856792_reviewed_mutant_13073,0
851394_reviewed,850734_reviewed,1
851394_reviewed_mutant_13074,850734_reviewed,0
851394_reviewed,856831_reviewed,1
851394_reviewed,856078_reviewed_mutant_13077,0
851394_reviewed,855395_reviewed_mutant_13078,0
851394_reviewed,850803_reviewed,1
851394_reviewed,850803_reviewed_mutant_13079,0
851394_reviewed,851765_reviewed,1
851394_reviewed,851765_reviewed_mutant_13080,0
851394_reviewed,850630_reviewed,1
851394_reviewed,850630_reviewed_mutant_13081,0
851394_reviewed,851580_reviewed,1
851394_reviewed,854874_reviewed,1
851394_reviewed_mutant_13083,854874_reviewed,0
851394_reviewed,852016_reviewed,1
851394_reviewed_mutant_13084,852016_reviewed,0
851394_reviewed,855498_reviewed,1
851394_reviewed,853908_reviewed,1
851394_reviewed,856468_reviewed,1
851394_reviewed,856468_reviewed_mutant_13087,0
851394_reviewed,853650_reviewed,1
851394_reviewed,853650_reviewed_mutant_13088,0
851394_reviewed,850495_reviewed_mutant_13089,0
851394_reviewed,852569_reviewed,1
851394_reviewed_mutant_13090,852569_reviewed,0
851394_reviewed,855886_reviewed,1
851394_reviewed,851560_reviewed,1
851394_reviewed,851190_reviewed,1
851394_reviewed,854240_reviewed,1
851394_reviewed_mutant_13094,854240_reviewed,0
851394_reviewed,856743_reviewed,1
851394_reviewed,855620_reviewed,1
851394_reviewed_mutant_13096,855620_reviewed,0
851394_reviewed,854380_reviewed,1
851394_reviewed,854380_reviewed_mutant_13098,0
851394_reviewed,853053_reviewed,1
851394_reviewed,856261_reviewed_mutant_13101,0
851394_reviewed,853419_reviewed,1
851394_reviewed,852636_reviewed_mutant_13103,0
851394_reviewed,854765_reviewed,1
851394_reviewed,853167_reviewed,1
851394_reviewed_mutant_13105,853167_reviewed,0
851394_reviewed,853887_reviewed,1
851394_reviewed_mutant_13106,853887_reviewed,0
851394_reviewed,856587_reviewed,1
851394_reviewed,856587_reviewed_mutant_13107,0
851394_reviewed,856146_reviewed_mutant_13109,0
851394_reviewed,855563_reviewed,1
851394_reviewed_mutant_13110,855563_reviewed,0
851394_reviewed,856442_reviewed,1
851394_reviewed_mutant_13111,856442_reviewed,0
851394_reviewed,851617_reviewed,1
851394_reviewed_mutant_13113,851617_reviewed,0
851394_reviewed,852824_reviewed,1
851394_reviewed,852824_reviewed_mutant_13114,0
851394_reviewed,854701_reviewed,1
851394_reviewed,854701_reviewed_mutant_13116,0
851394_reviewed,856354_reviewed,1
851394_reviewed,856572_reviewed,1
851394_reviewed,856572_reviewed_mutant_13118,0
851394_reviewed,854202_reviewed,1
851394_reviewed,854202_reviewed_mutant_13119,0
851394_reviewed,853814_reviewed,1
851394_reviewed_mutant_13120,853814_reviewed,0
851394_reviewed,850761_reviewed,1
851394_reviewed_mutant_13121,850761_reviewed,0
851394_reviewed,855418_reviewed,1
851394_reviewed_mutant_13122,855418_reviewed,0
851394_reviewed,850631_reviewed,1
851394_reviewed,851952_reviewed,1
851394_reviewed,851952_reviewed_mutant_13124,0
851394_reviewed,851156_reviewed,1
851394_reviewed,856711_reviewed,1
851394_reviewed,851803_reviewed,1
851394_reviewed,851803_reviewed_mutant_13130,0
851394_reviewed,851112_reviewed,1
851394_reviewed_mutant_13131,851112_reviewed,0
851394_reviewed,853707_reviewed,1
851394_reviewed,855043_reviewed,1
851394_reviewed_mutant_13133,855043_reviewed,0
851394_reviewed,851957_reviewed,1
851394_reviewed,855399_reviewed,1
851394_reviewed_mutant_13135,855399_reviewed,0
851394_reviewed,850563_reviewed,1
851394_reviewed_mutant_13136,850563_reviewed,0
851394_reviewed,856488_reviewed,1
851394_reviewed_mutant_13137,856488_reviewed,0
851394_reviewed,853265_reviewed,1
851394_reviewed,850352_reviewed,1
851394_reviewed,850352_reviewed_mutant_13139,0
851394_reviewed,854113_reviewed,1
851394_reviewed,854113_reviewed_mutant_13140,0
851394_reviewed,851407_reviewed,1
851394_reviewed,851407_reviewed_mutant_13141,0
851394_reviewed,851280_reviewed,1
851394_reviewed,852953_reviewed,1
851394_reviewed,853957_reviewed,1
851394_reviewed_mutant_13144,853957_reviewed,0
851394_reviewed,851645_reviewed,1
851394_reviewed,851932_reviewed,1
851394_reviewed_mutant_13148,851932_reviewed,0
851394_reviewed,854680_reviewed,1
851394_reviewed,854680_reviewed_mutant_13150,0
851394_reviewed,851374_reviewed,1
851394_reviewed,851374_reviewed_mutant_13151,0
851394_reviewed,853766_reviewed,1
851394_reviewed_mutant_13152,853766_reviewed,0
851394_reviewed,854954_reviewed,1
851394_reviewed_mutant_13153,854954_reviewed,0
851394_reviewed,853072_reviewed,1
851394_reviewed_mutant_13154,853072_reviewed,0
851394_reviewed,855102_reviewed,1
851394_reviewed_mutant_13155,855102_reviewed,0
851394_reviewed,855142_reviewed,1
851394_reviewed,855940_reviewed,1
851394_reviewed,855889_reviewed,1
851394_reviewed,855889_reviewed_mutant_13158,0
851394_reviewed,853960_reviewed_mutant_13159,0
851394_reviewed,853748_reviewed,1
851394_reviewed,853748_reviewed_mutant_13160,0
851394_reviewed,851086_reviewed,1
851394_reviewed_mutant_13161,851086_reviewed,0
851394_reviewed,852789_reviewed_mutant_13162,0
851394_reviewed,852969_reviewed,1
851394_reviewed,852969_reviewed_mutant_13163,0
851394_reviewed,853945_reviewed,1
851394_reviewed_mutant_13164,853945_reviewed,0
851394_reviewed,853553_reviewed,1
851394_reviewed,853553_reviewed_mutant_13165,0
851394_reviewed,853832_reviewed,1
851394_reviewed,853832_reviewed_mutant_13166,0
851394_reviewed,854182_reviewed_mutant_13168,0
851394_reviewed,854851_reviewed,1
851394_reviewed,854851_reviewed_mutant_13169,0
851394_reviewed,856360_reviewed,1
851394_reviewed,856392_reviewed,1
851394_reviewed,856098_reviewed,1
851394_reviewed_mutant_13172,856098_reviewed,0
851394_reviewed,853840_reviewed,1
851394_reviewed,853840_reviewed_mutant_13174,0
851394_reviewed,853877_reviewed,1
851394_reviewed_mutant_13175,853877_reviewed,0
851394_reviewed,853186_reviewed,1
851394_reviewed,853186_reviewed_mutant_13176,0
851394_reviewed,851644_reviewed,1
851394_reviewed_mutant_13177,851644_reviewed,0
851394_reviewed,852771_reviewed,1
851394_reviewed,852771_reviewed_mutant_13178,0
851394_reviewed,850654_reviewed,1
851394_reviewed_mutant_13179,850654_reviewed,0
851394_reviewed,852890_reviewed,1
851394_reviewed,854702_reviewed,1
851394_reviewed,854702_reviewed_mutant_13181,0
851394_reviewed,852987_reviewed,1
851394_reviewed_mutant_13182,852987_reviewed,0
851394_reviewed,851813_reviewed,1
851394_reviewed_mutant_13184,851813_reviewed,0
851394_reviewed,850549_reviewed,1
851394_reviewed,850549_reviewed_mutant_13185,0
851394_reviewed,852980_reviewed,1
851394_reviewed,852980_reviewed_mutant_13187,0
851394_reviewed,850298_reviewed,1
851394_reviewed,850298_reviewed_mutant_13188,0
851394_reviewed,856246_reviewed,1
851394_reviewed,856246_reviewed_mutant_13189,0
851394_reviewed,852090_reviewed,1
851394_reviewed_mutant_13191,852090_reviewed,0
851394_reviewed,850916_reviewed,1
851394_reviewed,850916_reviewed_mutant_13192,0
851394_reviewed,856270_reviewed,1
851394_reviewed_mutant_13193,856270_reviewed,0
851394_reviewed,852654_reviewed,1
851394_reviewed,852654_reviewed_mutant_13194,0
851394_reviewed,850519_reviewed,1
851394_reviewed,850519_reviewed_mutant_13195,0
851394_reviewed,850744_reviewed,1
851394_reviewed,854408_reviewed,1
851394_reviewed,854408_reviewed_mutant_13197,0
851394_reviewed,853796_reviewed,1
851394_reviewed,853796_reviewed_mutant_13198,0
851394_reviewed,852568_reviewed,1
851394_reviewed_mutant_13199,852568_reviewed,0
851394_reviewed,855942_reviewed,1
851394_reviewed,855942_reviewed_mutant_13200,0
851394_reviewed,853261_reviewed,1
851394_reviewed_mutant_13202,853261_reviewed,0
851394_reviewed,852848_reviewed,1
851394_reviewed,852848_reviewed_mutant_13203,0
851394_reviewed,853768_reviewed,1
851394_reviewed,853768_reviewed_mutant_13204,0
851394_reviewed,852133_reviewed,1
851394_reviewed_mutant_13205,852133_reviewed,0
851394_reviewed,854235_reviewed,1
851394_reviewed,854235_reviewed_mutant_13206,0
851394_reviewed,853016_reviewed,1
851394_reviewed,851618_reviewed,1
851394_reviewed,855251_reviewed,1
851394_reviewed_mutant_13210,855251_reviewed,0
851394_reviewed,851520_reviewed,1
851394_reviewed,851520_reviewed_mutant_13211,0
851394_reviewed,854731_reviewed,1
851394_reviewed_mutant_13212,854731_reviewed,0
851394_reviewed,852037_reviewed,1
851394_reviewed,852037_reviewed_mutant_13214,0
851394_reviewed,852428_reviewed,1
851394_reviewed_mutant_13215,852428_reviewed,0
851394_reviewed,855803_reviewed,1
851394_reviewed,855803_reviewed_mutant_13216,0
851394_reviewed,854155_reviewed,1
851394_reviewed,854155_reviewed_mutant_13217,0
851394_reviewed,856777_reviewed,1
851394_reviewed,856777_reviewed_mutant_13218,0
851394_reviewed,852050_reviewed,1
851394_reviewed,852050_reviewed_mutant_13219,0
851394_reviewed,850361_reviewed,1
851394_reviewed_mutant_13220,850361_reviewed,0
851394_reviewed,853469_reviewed_mutant_13222,0
851394_reviewed,850702_reviewed,1
851394_reviewed,851271_reviewed,1
851394_reviewed_mutant_13225,851271_reviewed,0
851394_reviewed,853308_reviewed,1
851394_reviewed,850719_reviewed,1
851394_reviewed,850719_reviewed_mutant_13227,0
851394_reviewed,856036_reviewed,1
851394_reviewed_mutant_13228,856036_reviewed,0
851394_reviewed,850805_reviewed,1
851394_reviewed_mutant_13231,850805_reviewed,0
851394_reviewed,851884_reviewed,1
851394_reviewed,851884_reviewed_mutant_13232,0
851394_reviewed,853355_reviewed,1
851394_reviewed,855253_reviewed,1
851394_reviewed_mutant_13234,855253_reviewed,0
851394_reviewed,853298_reviewed,1
851394_reviewed_mutant_13235,853298_reviewed,0
851394_reviewed,850387_reviewed,1
851394_reviewed,850387_reviewed_mutant_13236,0
851394_reviewed,854305_reviewed,1
851394_reviewed,856091_reviewed,1
851394_reviewed_mutant_13238,856091_reviewed,0
851394_reviewed,855410_reviewed,1
851394_reviewed_mutant_13239,855410_reviewed,0
851394_reviewed,850520_reviewed,1
851394_reviewed_mutant_13240,850520_reviewed,0
851394_reviewed,854662_reviewed,1
851394_reviewed,854662_reviewed_mutant_13241,0
851394_reviewed,851847_reviewed,1
851394_reviewed,853523_reviewed,1
851394_reviewed_mutant_13243,853523_reviewed,0
851394_reviewed,856552_reviewed,1
851394_reviewed_mutant_13244,856552_reviewed,0
851394_reviewed,854747_reviewed,1
851394_reviewed_mutant_13245,854747_reviewed,0
851394_reviewed,851530_reviewed,1
851394_reviewed,851530_reviewed_mutant_13246,0
851394_reviewed,856606_reviewed,1
851394_reviewed,856606_reviewed_mutant_13247,0
851394_reviewed,853751_reviewed,1
851394_reviewed,853751_reviewed_mutant_13248,0
851394_reviewed,851267_reviewed_mutant_13251,0
851394_reviewed,851699_reviewed,1
851394_reviewed,851699_reviewed_mutant_13252,0
851394_reviewed,850971_reviewed,1
851394_reviewed,855522_reviewed,1
851394_reviewed,855522_reviewed_mutant_13254,0
851394_reviewed,851527_reviewed,1
851394_reviewed_mutant_13255,851527_reviewed,0
851394_reviewed,854306_reviewed,1
851394_reviewed_mutant_13256,854306_reviewed,0
851394_reviewed,853551_reviewed,1
851394_reviewed_mutant_13257,853551_reviewed,0
851394_reviewed,850763_reviewed,1
851394_reviewed,853099_reviewed,1
851394_reviewed,853099_reviewed_mutant_13259,0
851394_reviewed,851255_reviewed,1
851394_reviewed_mutant_13260,851255_reviewed,0
851394_reviewed,850550_reviewed,1
851394_reviewed_mutant_13262,850550_reviewed,0
851394_reviewed,855033_reviewed,1
851394_reviewed,855033_reviewed_mutant_13263,0
851394_reviewed,853065_reviewed,1
851394_reviewed_mutant_13264,853065_reviewed,0
851394_reviewed,853775_reviewed,1
851394_reviewed_mutant_13265,853775_reviewed,0
851394_reviewed,850555_reviewed,1
851394_reviewed_mutant_13266,850555_reviewed,0
851394_reviewed,854828_reviewed,1
851394_reviewed,852889_reviewed,1
851394_reviewed,852889_reviewed_mutant_13268,0
851394_reviewed,854931_reviewed,1
851394_reviewed,854931_reviewed_mutant_13269,0
851394_reviewed,855968_reviewed,1
851394_reviewed_mutant_13270,855968_reviewed,0
851394_reviewed,855215_reviewed,1
851394_reviewed,854183_reviewed_mutant_13272,0
851394_reviewed,851755_reviewed,1
851394_reviewed,856814_reviewed_mutant_13274,0
851394_reviewed,855962_reviewed,1
851394_reviewed,853221_reviewed,1
851394_reviewed,851130_reviewed,1
851394_reviewed,852681_reviewed,1
851394_reviewed_mutant_13278,852681_reviewed,0
851394_reviewed,852540_reviewed,1
851394_reviewed,852540_reviewed_mutant_13280,0
851394_reviewed,853714_reviewed,1
851394_reviewed,852993_reviewed,1
851394_reviewed,852993_reviewed_mutant_13282,0
851394_reviewed,856603_reviewed,1
851394_reviewed,856603_reviewed_mutant_13284,0
851394_reviewed,852169_reviewed,1
851394_reviewed_mutant_13285,852169_reviewed,0
851394_reviewed,854864_reviewed_mutant_13287,0
851394_reviewed,854503_reviewed,1
851394_reviewed_mutant_13288,854503_reviewed,0
851394_reviewed,851485_reviewed,1
851394_reviewed_mutant_13289,851485_reviewed,0
851394_reviewed,851694_reviewed,1
851394_reviewed,855774_reviewed,1
851394_reviewed_mutant_13292,855774_reviewed,0
851394_reviewed,854221_reviewed,1
851394_reviewed,853919_reviewed,1
851394_reviewed,853919_reviewed_mutant_13294,0
851394_reviewed,850517_reviewed,1
851394_reviewed,850517_reviewed_mutant_13295,0
851394_reviewed,850705_reviewed,1
851394_reviewed,850705_reviewed_mutant_13296,0
851394_reviewed,853929_reviewed,1
851394_reviewed_mutant_13298,853929_reviewed,0
851394_reviewed,855360_reviewed,1
851394_reviewed,855360_reviewed_mutant_13299,0
851394_reviewed,852892_reviewed,1
851394_reviewed,852892_reviewed_mutant_13300,0
851394_reviewed,850498_reviewed,1
851394_reviewed_mutant_13301,850498_reviewed,0
851394_reviewed,852553_reviewed,1
851394_reviewed,852447_reviewed_mutant_13303,0
851394_reviewed,853301_reviewed,1
851394_reviewed,853301_reviewed_mutant_13304,0
851394_reviewed,853949_reviewed,1
851394_reviewed_mutant_13305,853949_reviewed,0
851394_reviewed,852394_reviewed,1
851394_reviewed_mutant_13306,852394_reviewed,0
851394_reviewed,850510_reviewed,1
851394_reviewed,850510_reviewed_mutant_13307,0
851394_reviewed,852269_reviewed,1
851394_reviewed_mutant_13308,852269_reviewed,0
851394_reviewed,853718_reviewed,1
851394_reviewed_mutant_13309,853718_reviewed,0
851394_reviewed,851103_reviewed,1
851394_reviewed_mutant_13310,851103_reviewed,0
851394_reviewed,850401_reviewed_mutant_13311,0
851394_reviewed,853552_reviewed,1
851394_reviewed,853552_reviewed_mutant_13312,0
851394_reviewed,855633_reviewed,1
851394_reviewed_mutant_13313,855633_reviewed,0
851394_reviewed,853871_reviewed,1
851394_reviewed_mutant_13314,853871_reviewed,0
851394_reviewed,854844_reviewed,1
851394_reviewed_mutant_13315,854844_reviewed,0
851394_reviewed,852860_reviewed,1
851394_reviewed_mutant_13317,852860_reviewed,0
851394_reviewed,855039_reviewed,1
851394_reviewed,851624_reviewed,1
851394_reviewed_mutant_13319,851624_reviewed,0
851394_reviewed,854515_reviewed,1
851394_reviewed_mutant_13320,854515_reviewed,0
851394_reviewed,852139_reviewed,1
851394_reviewed,851071_reviewed,1
851394_reviewed_mutant_13323,851071_reviewed,0
851394_reviewed,856243_reviewed,1
851394_reviewed,855196_reviewed,1
851394_reviewed_mutant_13325,855196_reviewed,0
851394_reviewed,852809_reviewed,1
851394_reviewed_mutant_13326,852809_reviewed,0
851394_reviewed,851994_reviewed,1
851394_reviewed,851994_reviewed_mutant_13328,0
851394_reviewed,850409_reviewed,1
851394_reviewed_mutant_13329,850409_reviewed,0
851394_reviewed,854924_reviewed,1
851394_reviewed,854924_reviewed_mutant_13330,0
851394_reviewed,853152_reviewed,1
851394_reviewed_mutant_13331,853152_reviewed,0
851394_reviewed,856602_reviewed,1
851394_reviewed,856602_reviewed_mutant_13332,0
851394_reviewed,854929_reviewed,1
851394_reviewed,854929_reviewed_mutant_13333,0
851394_reviewed,856032_reviewed,1
851394_reviewed,850798_reviewed,1
851394_reviewed,855754_reviewed,1
851394_reviewed_mutant_13337,855754_reviewed,0
851394_reviewed,853166_reviewed,1
851394_reviewed,853166_reviewed_mutant_13338,0
851394_reviewed,850429_reviewed,1
851394_reviewed,850429_reviewed_mutant_13339,0
851394_reviewed,854892_reviewed,1
851394_reviewed,851559_reviewed,1
851394_reviewed,851559_reviewed_mutant_13341,0
851394_reviewed,850551_reviewed,1
851394_reviewed_mutant_13342,850551_reviewed,0
851394_reviewed,850861_reviewed,1
851394_reviewed,850861_reviewed_mutant_13343,0
851394_reviewed,856356_reviewed,1
851394_reviewed_mutant_13344,856356_reviewed,0
851394_reviewed,851208_reviewed,1
851394_reviewed,851208_reviewed_mutant_13345,0
851394_reviewed,853909_reviewed,1
851394_reviewed_mutant_13346,853909_reviewed,0
851394_reviewed,852019_reviewed,1
851394_reviewed_mutant_13347,852019_reviewed,0
851394_reviewed,856169_reviewed,1
851394_reviewed,856169_reviewed_mutant_13348,0
851394_reviewed,850762_reviewed,1
851394_reviewed_mutant_13349,850762_reviewed,0
851394_reviewed,855256_reviewed,1
851394_reviewed,854377_reviewed,1
851394_reviewed,854377_reviewed_mutant_13351,0
851394_reviewed,851836_reviewed,1
851394_reviewed,851836_reviewed_mutant_13352,0
851394_reviewed,854327_reviewed,1
851394_reviewed,854327_reviewed_mutant_13353,0
851394_reviewed,852900_reviewed,1
851394_reviewed_mutant_13354,852900_reviewed,0
851394_reviewed,851364_reviewed,1
851394_reviewed,851364_reviewed_mutant_13355,0
851394_reviewed,853050_reviewed,1
851394_reviewed,853050_reviewed_mutant_13356,0
851394_reviewed,853918_reviewed,1
851394_reviewed,853918_reviewed_mutant_13357,0
851394_reviewed,855030_reviewed,1
851394_reviewed_mutant_13358,855030_reviewed,0
851394_reviewed,851181_reviewed,1
851394_reviewed,851181_reviewed_mutant_13359,0
851394_reviewed,853845_reviewed,1
851394_reviewed_mutant_13360,853845_reviewed,0
851394_reviewed,853578_reviewed,1
851394_reviewed_mutant_13361,853578_reviewed,0
851394_reviewed,852427_reviewed,1
851394_reviewed_mutant_13362,852427_reviewed,0
851394_reviewed,855945_reviewed,1
851394_reviewed_mutant_13364,855945_reviewed,0
851394_reviewed,850534_reviewed,1
851394_reviewed,850534_reviewed_mutant_13365,0
851394_reviewed,855170_reviewed,1
851394_reviewed_mutant_13366,855170_reviewed,0
851394_reviewed,856466_reviewed,1
851394_reviewed_mutant_13367,856466_reviewed,0
851394_reviewed,856264_reviewed,1
851394_reviewed,856264_reviewed_mutant_13369,0
851394_reviewed,855822_reviewed,1
851394_reviewed,855822_reviewed_mutant_13370,0
851394_reviewed,851987_reviewed,1
851394_reviewed,851987_reviewed_mutant_13371,0
851394_reviewed,853735_reviewed,1
851394_reviewed,853735_reviewed_mutant_13372,0
851394_reviewed,851302_reviewed,1
851394_reviewed_mutant_13373,851302_reviewed,0
851394_reviewed,851083_reviewed,1
851394_reviewed_mutant_13374,851083_reviewed,0
851394_reviewed,851976_reviewed,1
851394_reviewed,851976_reviewed_mutant_13375,0
851394_reviewed,856178_reviewed,1
851394_reviewed_mutant_13378,856178_reviewed,0
851394_reviewed,856860_reviewed,1
851394_reviewed_mutant_13379,856860_reviewed,0
851394_reviewed,854740_reviewed,1
851394_reviewed_mutant_13380,854740_reviewed,0
851394_reviewed,854193_reviewed,1
851394_reviewed_mutant_13381,854193_reviewed,0
851394_reviewed,853555_reviewed,1
851394_reviewed_mutant_13382,853555_reviewed,0
851394_reviewed,854981_reviewed,1
851394_reviewed_mutant_13383,854981_reviewed,0
851394_reviewed,856219_reviewed,1
851394_reviewed,856219_reviewed_mutant_13384,0
851394_reviewed,854709_reviewed,1
851394_reviewed,854709_reviewed_mutant_13385,0
851394_reviewed,854713_reviewed,1
851394_reviewed_mutant_13386,854713_reviewed,0
851394_reviewed,855297_reviewed_mutant_13387,0
851394_reviewed,856052_reviewed,1
851394_reviewed,856052_reviewed_mutant_13388,0
851394_reviewed,854318_reviewed,1
851394_reviewed_mutant_13389,854318_reviewed,0
851394_reviewed,855489_reviewed,1
851394_reviewed_mutant_13390,855489_reviewed,0
851394_reviewed,854075_reviewed,1
851394_reviewed,854075_reviewed_mutant_13391,0
851394_reviewed,855324_reviewed,1
851394_reviewed,855324_reviewed_mutant_13392,0
851394_reviewed,852593_reviewed,1
851394_reviewed,852593_reviewed_mutant_13393,0
851394_reviewed,852881_reviewed,1
851394_reviewed_mutant_13394,852881_reviewed,0
851394_reviewed,854488_reviewed,1
851394_reviewed,852616_reviewed,1
851394_reviewed_mutant_13396,852616_reviewed,0
851394_reviewed,855965_reviewed_mutant_13397,0
851394_reviewed,851623_reviewed,1
851394_reviewed,856539_reviewed,1
851394_reviewed_mutant_13399,856539_reviewed,0
851394_reviewed,853500_reviewed,1
851394_reviewed_mutant_13400,853500_reviewed,0
851394_reviewed,852861_reviewed,1
851394_reviewed,852861_reviewed_mutant_13401,0
851394_reviewed,852455_reviewed,1
851394_reviewed_mutant_13402,852455_reviewed,0
851394_reviewed,854554_reviewed,1
851394_reviewed,854554_reviewed_mutant_13403,0
851394_reviewed,852450_reviewed,1
851394_reviewed_mutant_13404,852450_reviewed,0
851394_reviewed,853649_reviewed,1
851394_reviewed,856793_reviewed,1
851394_reviewed,856793_reviewed_mutant_13406,0
851394_reviewed,854483_reviewed,1
851394_reviewed,853932_reviewed,1
851394_reviewed_mutant_13408,853932_reviewed,0
851394_reviewed,852136_reviewed,1
851394_reviewed_mutant_13409,852136_reviewed,0
851394_reviewed,855028_reviewed,1
851394_reviewed_mutant_13410,855028_reviewed,0
851394_reviewed,853028_reviewed,1
851394_reviewed_mutant_13411,853028_reviewed,0
851394_reviewed,853821_reviewed,1
851394_reviewed,853821_reviewed_mutant_13412,0
851394_reviewed,851858_reviewed,1
851394_reviewed_mutant_13413,851858_reviewed,0
851394_reviewed,851315_reviewed,1
851394_reviewed,853575_reviewed,1
851394_reviewed_mutant_13415,853575_reviewed,0
851394_reviewed,853200_reviewed,1
851394_reviewed_mutant_13416,853200_reviewed,0
851394_reviewed,850695_reviewed,1
851394_reviewed_mutant_13417,850695_reviewed,0
851394_reviewed,852194_reviewed,1
851394_reviewed_mutant_13418,852194_reviewed,0
851394_reviewed,852171_reviewed,1
851394_reviewed,852171_reviewed_mutant_13419,0
851394_reviewed,853881_reviewed,1
851394_reviewed,853881_reviewed_mutant_13420,0
851394_reviewed,851710_reviewed,1
851394_reviewed,852277_reviewed,1
851394_reviewed_mutant_13422,852277_reviewed,0
851394_reviewed,855447_reviewed,1
851394_reviewed_mutant_13423,855447_reviewed,0
851394_reviewed,854437_reviewed,1
851394_reviewed_mutant_13424,854437_reviewed,0
851394_reviewed,853876_reviewed,1
851394_reviewed_mutant_13425,853876_reviewed,0
851394_reviewed,854525_reviewed_mutant_13427,0
851394_reviewed,855061_reviewed,1
851394_reviewed,855061_reviewed_mutant_13428,0
851394_reviewed,850879_reviewed,1
851394_reviewed,850879_reviewed_mutant_13429,0
851394_reviewed,853780_reviewed,1
851394_reviewed,854687_reviewed,1
851394_reviewed,854687_reviewed_mutant_13431,0
851394_reviewed,856028_reviewed,1
851394_reviewed,856028_reviewed_mutant_13432,0
851394_reviewed,856756_reviewed,1
851394_reviewed_mutant_13434,856756_reviewed,0
851394_reviewed,855541_reviewed,1
851394_reviewed,855541_reviewed_mutant_13435,0
851394_reviewed,856771_reviewed,1
851394_reviewed_mutant_13437,856771_reviewed,0
851394_reviewed,853892_reviewed,1
851394_reviewed,853892_reviewed_mutant_13438,0
851394_reviewed,854447_reviewed,1
851394_reviewed,850810_reviewed_mutant_13440,0
851394_reviewed,853545_reviewed,1
851394_reviewed,853545_reviewed_mutant_13441,0
851394_reviewed,855305_reviewed_mutant_13442,0
851394_reviewed,854212_reviewed,1
851394_reviewed,854212_reviewed_mutant_13443,0
851394_reviewed,854541_reviewed,1
851394_reviewed,854541_reviewed_mutant_13444,0
851394_reviewed,854245_reviewed,1
851394_reviewed,854245_reviewed_mutant_13445,0
851394_reviewed,850783_reviewed,1
851394_reviewed_mutant_13447,850783_reviewed,0
851394_reviewed,850353_reviewed,1
851394_reviewed,852714_reviewed,1
851394_reviewed,850606_reviewed,1
851394_reviewed,850606_reviewed_mutant_13450,0
851394_reviewed,851454_reviewed,1
851394_reviewed_mutant_13451,851454_reviewed,0
851394_reviewed,855999_reviewed,1
851394_reviewed_mutant_13452,855999_reviewed,0
851394_reviewed,853010_reviewed,1
851394_reviewed,853257_reviewed,1
851394_reviewed,854461_reviewed,1
851394_reviewed,854461_reviewed_mutant_13455,0
851394_reviewed,851893_reviewed,1
851394_reviewed_mutant_13456,851893_reviewed,0
851394_reviewed,855239_reviewed,1
851394_reviewed_mutant_13457,855239_reviewed,0
851394_reviewed,856797_reviewed,1
851394_reviewed,856797_reviewed_mutant_13458,0
851394_reviewed,854165_reviewed_mutant_13459,0
851394_reviewed,854042_reviewed,1
851394_reviewed,856140_reviewed,1
851394_reviewed,853893_reviewed,1
851394_reviewed,853893_reviewed_mutant_13462,0
